Transaction Date,Disclosure Date,Owner,Ticker,Trade Value Range,Politician,Politician Type,Transaction Type (Lvl 1),Transaction Type (Lvl 2)
2021-02-17,2021-03-16,,SYIEY,"$15,001 - $50,000",Mr. Peter Meijer,Representative,Sale,Sale (Full)
2021-02-16,2021-03-16,,SYF,"$15,001 - $50,000",Mr. Peter Meijer,Representative,Purchase,Purchase
2021-02-16,2021-03-16,,SNPS,"$1,001 - $15,000",Mr. Peter Meijer,Representative,Sale,Sale (Full)
2021-02-17,2021-03-16,,SSMXY,"$15,001 - $50,000",Mr. Peter Meijer,Representative,Sale,Sale (Full)
2021-02-17,2021-03-16,,TSM,"$50,001 - $100,000",Mr. Peter Meijer,Representative,Sale,Sale (Full)
2021-02-16,2021-03-16,,TGT,"$1,001 - $15,000",Mr. Peter Meijer,Representative,Sale,Sale (Full)
2021-02-17,2021-03-16,,TCEHY,"$50,001 - $100,000",Mr. Peter Meijer,Representative,Sale,Sale (Full)
2021-02-16,2021-03-16,,TSLA,"$15,001 - $50,000",Mr. Peter Meijer,Representative,Sale,Sale (Full)
2021-02-16,2021-03-16,,TMO,"$15,001 - $50,000",Mr. Peter Meijer,Representative,Sale,Sale (Full)
2021-02-16,2021-03-16,,TOL,"$1,001 - $15,000",Mr. Peter Meijer,Representative,Sale,Sale (Full)
2021-02-16,2021-03-16,,TRU,"$1,001 - $15,000",Mr. Peter Meijer,Representative,Sale,Sale (Full)
2021-02-16,2021-03-16,,TFC,"$1,001 - $15,000",Mr. Peter Meijer,Representative,Sale,Sale (Full)
2021-02-16,2021-03-16,,USB,"$1,001 - $15,000",Mr. Peter Meijer,Representative,Sale,Sale (Full)
2021-02-16,2021-03-16,,UBER,"$1,001 - $15,000",Mr. Peter Meijer,Representative,Sale,Sale (Full)
2021-02-17,2021-03-16,,UNICY,"$15,001 - $50,000",Mr. Peter Meijer,Representative,Sale,Sale (Full)
2021-02-17,2021-03-16,,UL,"$15,001 - $50,000",Mr. Peter Meijer,Representative,Sale,Sale (Full)
2021-02-16,2021-03-16,,UNP,"$1,001 - $15,000",Mr. Peter Meijer,Representative,Sale,Sale (Full)
2021-02-16,2021-03-16,,UPS,"$1,001 - $15,000",Mr. Peter Meijer,Representative,Sale,Sale (Full)
2021-02-16,2021-03-16,,UNH,"$1,001 - $15,000",Mr. Peter Meijer,Representative,Sale,Sale (Full)
2021-02-16,2021-03-16,,UNVR,"$1,001 - $15,000",Mr. Peter Meijer,Representative,Sale,Sale (Full)
2021-02-16,2021-03-16,,VRSK,"$1,001 - $15,000",Mr. Peter Meijer,Representative,Sale,Sale (Full)
2021-02-16,2021-03-16,,VTRS,"$1,001 - $15,000",Mr. Peter Meijer,Representative,Sale,Sale (Full)
2021-02-16,2021-03-16,,V,"$1,001 - $15,000",Mr. Peter Meijer,Representative,Sale,Sale (Full)
2021-02-16,2021-03-16,,VMC,"$1,001 - $15,000",Mr. Peter Meijer,Representative,Sale,Sale (Full)
2021-02-16,2021-03-16,,WBA,"$15,001 - $50,000",Mr. Peter Meijer,Representative,Sale,Sale (Full)
2021-02-16,2021-03-16,,WMT,"$1,001 - $15,000",Mr. Peter Meijer,Representative,Sale,Sale (Full)
2021-02-16,2021-03-16,,WLK,"$1,001 - $15,000",Mr. Peter Meijer,Representative,Sale,Sale (Full)
2021-02-16,2021-03-16,,WMB,"$1,001 - $15,000",Mr. Peter Meijer,Representative,Sale,Sale (Full)
2021-02-16,2021-03-16,,WYND,"$1,001 - $15,000",Mr. Peter Meijer,Representative,Sale,Sale (Full)
2021-02-16,2021-03-16,,WH,"$1,001 - $15,000",Mr. Peter Meijer,Representative,Sale,Sale (Full)
2021-02-17,2021-03-16,,YNDX,"$1,001 - $15,000",Mr. Peter Meijer,Representative,Sale,Sale (Full)
2021-02-16,2021-03-16,,ZG,"$1,001 - $15,000",Mr. Peter Meijer,Representative,Sale,Sale (Full)
2021-02-16,2021-03-16,,Z,"$1,001 - $15,000",Mr. Peter Meijer,Representative,Sale,Sale (Full)
2021-02-16,2021-03-16,,ZTS,"$1,001 - $15,000",Mr. Peter Meijer,Representative,Sale,Sale (Full)
2020-12-15,2021-01-13,self,D,"$15,001 - $50,000",Hon. Richard W. Allen,Representative,Sale,Sale (Full)
2020-12-18,2021-01-13,,KR,"$1,001 - $15,000",Hon. James E Hon Banks,Representative,Purchase,Purchase
2020-12-01,2021-01-13,self,MSFT,"$250,001 - $500,000",Hon. Suzan K. DelBene,Representative,Sale,Sale (Partial)
2020-12-31,2021-01-13,self,VIAC,"$1,001 - $15,000",Hon. Debbie Dingell,Representative,Sale,Sale (Full)
2020-12-31,2021-01-13,,DIS,"$15,001 - $50,000",Hon. Debbie Dingell,Representative,Sale,Sale (Partial)
2021-01-04,2021-01-13,,FNRVGX,"$15,001 - $50,000",Hon. Michael K. Simpson,Representative,Sale,Sale (Full)
2021-06-11,2021-09-24,self,SKIN,"$1,001 - $15,000",Hon. Mike Kelly,Representative,Purchase,Purchase
2021-08-27,2021-09-24,,BABA,"$1,001 - $15,000",Hon. Blake Moore,Representative,Sale,Sale (Full)
2021-08-27,2021-09-24,,BABA,"$1,001 - $15,000",Hon. Blake Moore,Representative,Purchase,Purchase
2021-08-17,2021-09-24,,BABA,"$1,001 - $15,000",Hon. Blake Moore,Representative,Sale,Sale (Full)
2021-08-25,2021-09-24,,BRK.B,"$1,001 - $15,000",Hon. Blake Moore,Representative,Purchase,Purchase
2021-08-18,2021-09-24,,TSLA,"$1,001 - $15,000",Hon. Blake Moore,Representative,Sale,Sale (Full)
2021-08-18,2021-09-24,,TSLA,"$1,001 - $15,000",Hon. Blake Moore,Representative,Purchase,Purchase
2021-09-07,2021-09-24,,WYNN,"$1,001 - $15,000",Hon. Blake Moore,Representative,Purchase,Purchase
2021-09-07,2021-09-24,,WYNN,"$1,001 - $15,000",Hon. Blake Moore,Representative,Purchase,Purchase
2021-09-07,2021-09-24,,WYNN,"$1,001 - $15,000",Hon. Blake Moore,Representative,Purchase,Purchase
2021-09-07,2021-09-24,,WYNN,"$1,001 - $15,000",Hon. Blake Moore,Representative,Sale,Sale (Full)
2021-09-07,2021-09-24,,WYNN,"$1,001 - $15,000",Hon. Blake Moore,Representative,Purchase,Purchase
2021-09-07,2021-09-24,,WYNN,"$1,001 - $15,000",Hon. Blake Moore,Representative,Purchase,Purchase
2021-09-07,2021-09-24,,WYNN,"$1,001 - $15,000",Hon. Blake Moore,Representative,Sale,Sale (Full)
2020-01-02,2020-01-20,joint,ADTN,"$1,001 - $15,000",Hon. Mo Brooks,Representative,Sale,Sale (Full)
2020-01-15,2020-01-20,joint,ARCC,"$1,001 - $15,000",Hon. Mo Brooks,Representative,Sale,Sale (Full)
2020-01-02,2020-01-20,joint,CDNS,"$1,001 - $15,000",Hon. Mo Brooks,Representative,Sale,Sale (Full)
2020-01-02,2020-01-20,joint,CVS,"$1,001 - $15,000",Hon. Mo Brooks,Representative,Sale,Sale (Full)
2020-01-02,2020-01-20,joint,DTEGY,"$1,001 - $15,000",Hon. Mo Brooks,Representative,Sale,Sale (Full)
2020-01-02,2020-01-20,joint,GE,"$1,001 - $15,000",Hon. Mo Brooks,Representative,Sale,Sale (Full)
2020-01-15,2020-01-20,joint,SANM,"$15,001 - $50,000",Hon. Mo Brooks,Representative,Sale,Sale (Full)
2020-01-02,2020-01-20,joint,WFC,"$1,001 - $15,000",Hon. Mo Brooks,Representative,Sale,Sale (Full)
2019-12-12,2020-01-20,self,BXS,"$50,001 - $100,000","Hon. Neal Patrick MD, Facs Dunn",Representative,Sale,Sale (Partial)
2019-12-12,2020-01-20,,BXS,"$250,001 - $500,000","Hon. Neal Patrick MD, Facs Dunn",Representative,Sale,Sale (Partial)
2019-12-12,2020-01-20,,BXS,"$50,001 - $100,000","Hon. Neal Patrick MD, Facs Dunn",Representative,Sale,Sale (Partial)
2019-12-12,2020-01-20,,BXS,"$50,001 - $100,000","Hon. Neal Patrick MD, Facs Dunn",Representative,Sale,Sale (Partial)
2020-02-21,2020-03-25,,CTBI,"$1,001 - $15,000",Hon. James Comer,Representative,Purchase,Purchase
2020-02-24,2020-03-25,,WLK,"$1,001 - $15,000",Hon. James Comer,Representative,Purchase,Purchase
2020-02-24,2020-03-25,,AAPL,"$1,001 - $15,000",Hon. James Comer,Representative,Purchase,Purchase
2020-02-25,2020-03-25,,BAC,"$15,001 - $50,000",Hon. James Comer,Representative,Purchase,Purchase
2020-02-25,2020-03-25,,RBCAA,"$1,001 - $15,000",Hon. James Comer,Representative,Purchase,Purchase
2020-03-18,2020-03-25,,AAPL,"$1,001 - $15,000",Hon. James Comer,Representative,Purchase,Purchase
2020-10-09,2020-10-16,--,GOOGL,"$15,001 - $50,000",Hon. John Curtis,Representative,Sale,Sale (Full)
2020-10-09,2020-10-16,--,AMZN,"$15,001 - $50,000",Hon. John Curtis,Representative,Sale,Sale (Full)
2020-10-09,2020-10-16,--,TEAM,"$1,001 - $15,000",Hon. John Curtis,Representative,Sale,Sale (Full)
2020-10-09,2020-10-16,--,HASI,"$1,001 - $15,000",Hon. John Curtis,Representative,Sale,Sale (Full)
2020-10-09,2020-10-16,--,MSFT,"$1,001 - $15,000",Hon. John Curtis,Representative,Sale,Sale (Full)
2020-09-18,2020-10-16,--,HD,"$1,001 - $15,000",Hon. Lloyd Doggett,Representative,Purchase,Purchase
2020-09-11,2020-10-16,--,IBM,"$1,001 - $15,000",Hon. Lloyd Doggett,Representative,Purchase,Purchase
2020-09-14,2020-10-16,--,PPG,"$1,001 - $15,000",Hon. Lloyd Doggett,Representative,Purchase,Purchase
2020-08-25,2020-10-16,,AAPL,"$1,001 - $15,000",Hon. Fred Upton,Representative,Sale,Sale (Full)
2020-07-14,2020-07-26,joint,D,"$15,001 - $50,000",Hon. Gerald E. Connolly,Representative,Sale,Sale (Partial)
2020-10-08,2020-11-10,self,NTAP,"$1,001 - $15,000",Hon. Doug Lamborn,Representative,Sale,Sale (Full)
2020-10-23,2020-11-10,self,NTAP,"$1,001 - $15,000",Hon. Doug Lamborn,Representative,Purchase,Purchase
2020-10-08,2020-11-10,,NTAP,"$1,001 - $15,000",Hon. Doug Lamborn,Representative,Sale,Sale (Full)
2020-10-23,2020-11-10,,NTAP,"$1,001 - $15,000",Hon. Doug Lamborn,Representative,Purchase,Purchase
2020-10-08,2020-11-10,self,NTAP,"$1,001 - $15,000",Hon. Doug Lamborn,Representative,Sale,Sale (Full)
2020-10-23,2020-11-10,self,NTAP,"$1,001 - $15,000",Hon. Doug Lamborn,Representative,Purchase,Purchase
2020-10-15,2020-11-10,--,CMCSA,"$1,001 - $15,000",Hon. Peter J. Visclosky,Representative,Sale,Sale (Partial)
2020-10-23,2020-11-04,self,FIS,"$1,001 -",Hon. Alan S. Lowenthal,Representative,Purchase,Purchase
2020-10-28,2020-11-04,self,MDT,"$1,001 - $15,000",Hon. Alan S. Lowenthal,Representative,Purchase,Purchase
2020-10-23,2020-11-04,self,FIS,"$1,001 - $15,000",Hon. Alan S. Lowenthal,Representative,Purchase,Purchase
2020-10-28,2020-11-04,self,MDT,"$15,001 - $50,000",Hon. Alan S. Lowenthal,Representative,Purchase,Purchase
2020-10-23,2020-11-04,self,FIS,"$1,001 -",Hon. Alan S. Lowenthal,Representative,Purchase,Purchase
2020-10-28,2020-11-04,self,MDT,"$1,001 - $15,000",Hon. Alan S. Lowenthal,Representative,Purchase,Purchase
2020-11-13,2020-12-07,self,NWN,"$1,001 - $15,000",Hon. Earl Blumenauer,Representative,Purchase,Purchase
2020-11-12,2020-12-07,self,SAP,"$1,001 - $15,000",Hon. Earl Blumenauer,Representative,Purchase,Purchase
2020-11-17,2020-12-07,,PG,"$1,001 - $15,000",Hon. Lloyd Doggett,Representative,Purchase,Purchase
2020-08-14,2020-10-02,,BMY,"$1,001 - $15,000",Hon. George Holding,Representative,Sale,Sale (Full)
2020-01-14,2020-10-02,,BMY,"$1,001 - $15,000",Hon. George Holding,Representative,Sale,Sale (Full)
2020-08-14,2020-10-02,,CVX,"$1,001 - $15,000",Hon. George Holding,Representative,Sale,Sale (Full)
2020-08-14,2020-10-02,,IBM,"$15,001 - $50,000",Hon. George Holding,Representative,Sale,Sale (Full)
2020-03-24,2020-03-31,self,COLD,"$1,001 - $15,000",Hon. Alan S. Lowenthal,Representative,Purchase,Purchase
2020-03-23,2020-03-31,self,ECL,"$1,001 - $15,000",Hon. Alan S. Lowenthal,Representative,Sale,Sale (Full)
2020-03-20,2020-03-31,self,NEE,"$15,001 - $50,000",Hon. Alan S. Lowenthal,Representative,Purchase,Purchase
2020-03-24,2020-03-31,self,NEE,"$1,001 - $15,000",Hon. Alan S. Lowenthal,Representative,Purchase,Purchase
2020-03-25,2020-03-31,self,COLD,"$1,001 - $15,000",Hon. Alan S. Lowenthal,Representative,Purchase,Purchase
2020-03-23,2020-03-31,self,ECL,"$1,001 -",Hon. Alan S. Lowenthal,Representative,Sale,Sale (Full)
2020-03-24,2020-03-31,self,NEE,"$1,001 -",Hon. Alan S. Lowenthal,Representative,Purchase,Purchase
2020-03-20,2020-03-31,self,NEE,"$1,001 -",Hon. Alan S. Lowenthal,Representative,Purchase,Purchase
2020-03-24,2020-03-31,self,COLD,"$1,001 -",Hon. Alan S. Lowenthal,Representative,Purchase,Purchase
2020-03-23,2020-03-31,self,ECL,"$1,001 -",Hon. Alan S. Lowenthal,Representative,Sale,Sale (Full)
2021-05-25,2021-05-28,,AEP,"$1,001 - $15,000",Hon. Bob Gibbs,Representative,Sale,Sale (Full)
2021-05-11,2021-05-28,,CTVA,"$1,001 - $15,000",Hon. Bob Gibbs,Representative,Sale,Sale (Full)
2021-05-11,2021-05-28,,IR,"$1,001 - $15,000",Hon. Bob Gibbs,Representative,Sale,Sale (Full)
2021-05-25,2021-05-28,,STM,"$1,001 - $15,000",Hon. Bob Gibbs,Representative,Purchase,Purchase
2021-05-25,2021-05-28,,STM,"$1,001 - $15,000",Hon. Bob Gibbs,Representative,Purchase,Purchase
2021-04-09,2021-05-28,,ACN,"$50,001 - $100,000",Hon. Sara Jacobs,Representative,Sale,Sale (Full)
2021-04-09,2021-05-28,,AFL,"$50,001 - $100,000",Hon. Sara Jacobs,Representative,Sale,Sale (Full)
2021-04-09,2021-05-28,,ANTM,"$50,001 - $100,000",Hon. Sara Jacobs,Representative,Sale,Sale (Full)
2021-04-09,2021-05-28,,AZN,"$15,001 - $50,000",Hon. Sara Jacobs,Representative,Sale,Sale (Full)
2021-04-09,2021-05-28,,AVB,"$15,001 - $50,000",Hon. Sara Jacobs,Representative,Sale,Sale (Full)
2021-04-09,2021-05-28,,AGR,"$15,001 - $50,000",Hon. Sara Jacobs,Representative,Sale,Sale (Full)
2021-04-09,2021-05-28,,BDX,"$15,001 - $50,000",Hon. Sara Jacobs,Representative,Sale,Sale (Full)
2021-04-09,2021-05-28,,BLKB,"$15,001 - $50,000",Hon. Sara Jacobs,Representative,Sale,Sale (Full)
2021-04-09,2021-05-28,,CREE,"$15,001 - $50,000",Hon. Sara Jacobs,Representative,Sale,Sale (Full)
2021-04-09,2021-05-28,,FSLR,"$15,001 - $50,000",Hon. Sara Jacobs,Representative,Sale,Sale (Full)
2021-04-09,2021-05-28,,GILD,"$15,001 - $50,000",Hon. Sara Jacobs,Representative,Sale,Sale (Full)
2021-04-09,2021-05-28,,HXL,"$15,001 - $50,000",Hon. Sara Jacobs,Representative,Sale,Sale (Full)
2021-04-09,2021-05-28,,IFF,"$15,001 - $50,000",Hon. Sara Jacobs,Representative,Sale,Sale (Full)
2021-04-09,2021-05-28,,IPG,"$15,001 - $50,000",Hon. Sara Jacobs,Representative,Sale,Sale (Full)
2021-04-09,2021-05-28,,JLL,"$15,001 - $50,000",Hon. Sara Jacobs,Representative,Sale,Sale (Full)
2021-04-09,2021-05-28,,LW,"$15,001 - $50,000",Hon. Sara Jacobs,Representative,Purchase,Purchase
2021-04-09,2021-05-28,,LHCG,"$50,001 - $100,000",Hon. Sara Jacobs,Representative,Sale,Sale (Full)
2021-04-09,2021-05-28,,LIN,"$50,001 - $100,000",Hon. Sara Jacobs,Representative,Sale,Sale (Full)
2021-04-09,2021-05-28,,LPLA,"$15,001 - $50,000",Hon. Sara Jacobs,Representative,Sale,Sale (Full)
2021-04-09,2021-05-28,,MKC,"$15,001 - $50,000",Hon. Sara Jacobs,Representative,Sale,Sale (Full)
2021-04-09,2021-05-28,,MDT,"$50,001 - $100,000",Hon. Sara Jacobs,Representative,Sale,Sale (Full)
2021-04-09,2021-05-28,,MRK,"$50,001 - $100,000",Hon. Sara Jacobs,Representative,Sale,Sale (Full)
2021-04-09,2021-05-28,,NYT,"$50,001 - $100,000",Hon. Sara Jacobs,Representative,Sale,Sale (Full)
2021-04-09,2021-05-28,,OMCL,"$50,001 - $100,000",Hon. Sara Jacobs,Representative,Sale,Sale (Full)
2021-04-09,2021-05-28,,ORA,"$15,001 - $50,000",Hon. Sara Jacobs,Representative,Sale,Sale (Full)
2021-04-09,2021-05-28,,PAYC,"$15,001 - $50,000",Hon. Sara Jacobs,Representative,Sale,Sale (Full)
2021-04-09,2021-05-28,,PG,"$50,001 - $100,000",Hon. Sara Jacobs,Representative,Sale,Sale (Full)
2021-04-09,2021-05-28,,DGX,"$50,001 - $100,000",Hon. Sara Jacobs,Representative,Sale,Sale (Full)
2021-04-09,2021-05-28,,RGA,"$15,001 - $50,000",Hon. Sara Jacobs,Representative,Sale,Sale (Full)
2021-04-09,2021-05-28,,SBAC,"$50,001 - $100,000",Hon. Sara Jacobs,Representative,Sale,Sale (Full)
2021-04-09,2021-05-28,,SBUX,"$15,001 - $50,000",Hon. Sara Jacobs,Representative,Sale,Sale (Full)
2021-04-09,2021-05-28,,SYK,"$15,001 - $50,000",Hon. Sara Jacobs,Representative,Sale,Sale (Full)
2021-04-09,2021-05-28,,TSM,"$50,001 - $100,000",Hon. Sara Jacobs,Representative,Sale,Sale (Full)
2021-04-09,2021-05-28,,TTEK,"$15,001 - $50,000",Hon. Sara Jacobs,Representative,Sale,Sale (Full)
2021-04-09,2021-05-28,,TRV,"$50,001 - $100,000",Hon. Sara Jacobs,Representative,Sale,Sale (Full)
2021-04-09,2021-05-28,,TSCO,"$15,001 - $50,000",Hon. Sara Jacobs,Representative,Sale,Sale (Full)
2021-04-09,2021-05-28,,UL,"$15,001 - $50,000",Hon. Sara Jacobs,Representative,Sale,Sale (Full)
2021-04-09,2021-05-28,,UPS,"$15,001 - $50,000",Hon. Sara Jacobs,Representative,Sale,Sale (Full)
2021-04-09,2021-05-28,,VFC,"$15,001 - $50,000",Hon. Sara Jacobs,Representative,Sale,Sale (Full)
2021-04-09,2021-05-28,,VZ,"$50,001 - $100,000",Hon. Sara Jacobs,Representative,Sale,Sale (Full)
2021-04-09,2021-05-28,,WAB,"$15,001 - $50,000",Hon. Sara Jacobs,Representative,Sale,Sale (Full)
2021-09-27,2021-09-30,,AM,"$250,001 - $500,000",Hon. Mark Dr Green,Representative,Sale,Sale (Full)
2021-09-23,2021-09-30,,CAPL,"$15,001 - $50,000",Hon. Mark Dr Green,Representative,Purchase,Purchase
2021-09-24,2021-09-30,,CAPL,"$15,001 - $50,000",Hon. Mark Dr Green,Representative,Purchase,Purchase
2021-09-24,2021-09-30,,ENBL,"$15,001 - $50,000",Hon. Mark Dr Green,Representative,Purchase,Purchase
2021-09-23,2021-09-30,,ENBL,"$15,001 - $50,000",Hon. Mark Dr Green,Representative,Purchase,Purchase
2021-09-27,2021-09-30,,ENBL,"$50,001 - $100,000",Hon. Mark Dr Green,Representative,Purchase,Purchase
2021-09-24,2021-09-30,,ENB,"$100,001 - $250,000",Hon. Mark Dr Green,Representative,Sale,Sale (Full)
2021-09-23,2021-09-30,,GEL,"$100,001 - $250,000",Hon. Mark Dr Green,Representative,Sale,Sale (Full)
2021-09-23,2021-09-30,,GLP,"$15,001 - $50,000",Hon. Mark Dr Green,Representative,Purchase,Purchase
2021-09-24,2021-09-30,,GLP,"$15,001 - $50,000",Hon. Mark Dr Green,Representative,Purchase,Purchase
2021-09-27,2021-09-30,,NS,"$100,001 - $250,000",Hon. Mark Dr Green,Representative,Purchase,Purchase
2021-09-27,2021-09-30,,PBFX,"$15,001 - $50,000",Hon. Mark Dr Green,Representative,Purchase,Purchase
2021-09-24,2021-09-30,,PSXP,"$50,001 - $100,000",Hon. Mark Dr Green,Representative,Purchase,Purchase
2021-09-24,2021-09-30,,SHLX,"$50,001 - $100,000",Hon. Mark Dr Green,Representative,Purchase,Purchase
2021-09-23,2021-09-30,,SHLX,"$50,001 - $100,000",Hon. Mark Dr Green,Representative,Purchase,Purchase
2021-09-14,2021-09-30,,AMJ,"$1,001 - $15,000",Hon. David P. Joyce,Representative,Sale,Sale (Full)
2021-09-14,2021-09-30,,MDY,"$1,001 - $15,000",Hon. David P. Joyce,Representative,Purchase,Purchase
2020-12-30,2021-02-09,,HII,"$1,001 - $15,000",Hon. Dwight Evans,Representative,Sale,Sale (Full)
2020-12-30,2021-02-09,,OKE,"$15,001 - $50,000",Hon. Dwight Evans,Representative,Sale,Sale (Full)
2020-12-21,2021-02-09,,NGLS,"$15,001 - $50,000",Hon. Dwight Evans,Representative,Sale,Sale (Full)
2021-01-11,2021-02-09,joint,MO,"$1,001 - $15,000",Hon. Josh Gottheimer,Representative,Purchase,Purchase
2021-01-05,2021-02-09,joint,BRKS,"$1,001 - $15,000",Hon. Josh Gottheimer,Representative,Purchase,Purchase
2021-01-04,2021-02-09,joint,DE,"$1,001 - $15,000",Hon. Josh Gottheimer,Representative,Sale,Sale (Partial)
2021-01-04,2021-02-09,joint,FDX,"$1,001 - $15,000",Hon. Josh Gottheimer,Representative,Sale,Sale (Partial)
2021-01-11,2021-02-09,joint,FMX,"$1,001 - $15,000",Hon. Josh Gottheimer,Representative,Purchase,Purchase
2021-01-25,2021-02-09,joint,HAE,"$1,001 - $15,000",Hon. Josh Gottheimer,Representative,Sale,Sale (Full)
2021-01-04,2021-02-09,joint,HCA,"$1,001 - $15,000",Hon. Josh Gottheimer,Representative,Sale,Sale (Partial)
2021-01-19,2021-02-09,joint,IFNNY,"$1,001 - $15,000",Hon. Josh Gottheimer,Representative,Sale,Sale (Partial)
2021-01-11,2021-02-09,joint,REGN,"$1,001 - $15,000",Hon. Josh Gottheimer,Representative,Purchase,Purchase
2021-01-11,2021-02-09,joint,CRM,"$1,001 - $15,000",Hon. Josh Gottheimer,Representative,Purchase,Purchase
2021-01-11,2021-02-09,joint,TSM,"$1,001 - $15,000",Hon. Josh Gottheimer,Representative,Sale,Sale (Partial)
2020-10-30,2020-11-25,,GD,"$1,001 - $15,000",Hon. Francis Rooney,Representative,Sale,Sale (Full)
2020-10-30,2020-11-25,,LHX,"$1,001 - $15,000",Hon. Francis Rooney,Representative,Purchase,Purchase
2020-10-30,2020-11-25,,REYN,"$1,001 - $15,000",Hon. Francis Rooney,Representative,Purchase,Purchase
2020-10-30,2020-11-25,,RTX,"$1,001 - $15,000",Hon. Francis Rooney,Representative,Sale,Sale (Full)
2020-10-26,2020-11-25,,SU,"$1,001 - $15,000",Hon. Francis Rooney,Representative,Sale,Sale (Full)
2020-03-05,2020-04-10,--,BKNG,"$1,001 - $15,000",Hon. Dean Phillips,Representative,Purchase,Purchase
2020-03-05,2020-04-10,--,CMCSA,"$1,001 - $15,000",Hon. Dean Phillips,Representative,Purchase,Purchase
2020-03-05,2020-04-10,--,ETN,"$1,001 - $15,000",Hon. Dean Phillips,Representative,Purchase,Purchase
2020-03-16,2020-04-10,--,EMR,"$1,001 - $15,000",Hon. Dean Phillips,Representative,Purchase,Purchase
2020-03-17,2020-04-10,--,EMR,"$1,001 - $15,000",Hon. Dean Phillips,Representative,Purchase,Purchase
2020-03-02,2020-04-10,--,IR,"$1,001 - $15,000",Hon. Dean Phillips,Representative,Exchange,Exchange
2020-03-05,2020-04-10,--,PHG,"$1,001 - $15,000",Hon. Dean Phillips,Representative,Purchase,Purchase
2020-03-05,2020-04-10,--,NTRS,"$1,001 - $15,000",Hon. Dean Phillips,Representative,Purchase,Purchase
2020-03-05,2020-04-10,--,PPG,"$1,001 - $15,000",Hon. Dean Phillips,Representative,Purchase,Purchase
2020-03-13,2020-04-10,--,UNH,"$1,001 - $15,000",Hon. Dean Phillips,Representative,Purchase,Purchase
2020-03-16,2020-04-10,--,FTDR,"$1,001 - $15,000",Hon. Peter Welch,Representative,Sale,Sale (Full)
2020-03-17,2020-04-10,--,GIS,"$1,001 - $15,000",Hon. Peter Welch,Representative,Sale,Sale (Full)
2020-03-09,2020-04-10,--,MDT,"$1,001 - $15,000",Hon. Peter Welch,Representative,Purchase,Purchase
2020-04-03,2020-04-10,--,MDT,"$1,001 - $15,000",Hon. Peter Welch,Representative,Sale,Sale (Full)
2020-03-20,2020-04-10,--,PYPL,"$1,001 - $15,000",Hon. Peter Welch,Representative,Purchase,Purchase
2020-05-15,2020-06-15,self,NWN,"$1,001 - $15,000",Hon. Earl Blumenauer,Representative,Purchase,Purchase
2020-04-01,2020-06-15,joint,ALLY,"$1,001 - $15,000",Hon. Susie Lee,Representative,Sale,Sale (Full)
2020-04-09,2020-06-15,joint,AMP,"$1,001 - $15,000",Hon. Susie Lee,Representative,Purchase,Purchase
2020-04-08,2020-06-15,joint,AMP,"$1,001 - $15,000",Hon. Susie Lee,Representative,Purchase,Purchase
2020-04-27,2020-06-15,joint,ARMK,"$1,001 - $15,000",Hon. Susie Lee,Representative,Purchase,Purchase
2020-04-07,2020-06-15,joint,ARMK,"$1,001 - $15,000",Hon. Susie Lee,Representative,Sale,Sale (Partial)
2020-05-08,2020-06-15,joint,AZO,"$1,001 - $15,000",Hon. Susie Lee,Representative,Purchase,Purchase
2020-04-03,2020-06-15,joint,AVTR,"$1,001 - $15,000",Hon. Susie Lee,Representative,Sale,Sale (Partial)
2020-05-19,2020-06-15,joint,BLL,"$1,001 - $15,000",Hon. Susie Lee,Representative,Sale,Sale (Partial)
2020-05-19,2020-06-15,joint,BLL,"$1,001 - $15,000",Hon. Susie Lee,Representative,Sale,Sale (Partial)
2020-05-27,2020-06-15,joint,BIO,"$1,001 - $15,000",Hon. Susie Lee,Representative,Sale,Sale (Partial)
2020-04-07,2020-06-15,joint,BIO,"$1,001 - $15,000",Hon. Susie Lee,Representative,Sale,Sale (Partial)
2020-05-19,2020-06-15,joint,BFAM,"$1,001 - $15,000",Hon. Susie Lee,Representative,Purchase,Purchase
2020-05-19,2020-06-15,joint,CTLT,"$1,001 - $15,000",Hon. Susie Lee,Representative,Sale,Sale (Partial)
2020-05-27,2020-06-15,joint,CTLT,"$1,001 - $15,000",Hon. Susie Lee,Representative,Sale,Sale (Partial)
2020-04-03,2020-06-15,joint,CBRE,"$1,001 - $15,000",Hon. Susie Lee,Representative,Sale,Sale (Partial)
2020-04-03,2020-06-15,joint,CDK,"$1,001 - $15,000",Hon. Susie Lee,Representative,Sale,Sale (Partial)
2020-04-07,2020-06-15,joint,CNC,"$1,001 - $15,000",Hon. Susie Lee,Representative,Purchase,Purchase
2020-04-06,2020-06-15,joint,CNC,"$1,001 - $15,000",Hon. Susie Lee,Representative,Purchase,Purchase
2020-04-09,2020-06-15,joint,SCHW,"$1,001 - $15,000",Hon. Susie Lee,Representative,Purchase,Purchase
2020-04-08,2020-06-15,joint,SCHW,"$1,001 - $15,000",Hon. Susie Lee,Representative,Purchase,Purchase
2020-04-03,2020-06-15,joint,CHDN,"$1,001 - $15,000",Hon. Susie Lee,Representative,Sale,Sale (Partial)
2020-04-01,2020-06-15,joint,CHDN,"$1,001 - $15,000",Hon. Susie Lee,Representative,Sale,Sale (Partial)
2020-04-15,2020-06-15,joint,CAG,"$1,001 - $15,000",Hon. Susie Lee,Representative,Purchase,Purchase
